0.010272;43
0.010295;40
0.010317;37
0.010340;34
0.010363;31
0.010385;28
0.010408;26
0.010431;23
0.010454;20
0.010476;18
0.010499;15
0.010522;13
0.010544;11
0.010567;9
0.010590;7
0.010612;6
0.010635;4
0.010658;3
0.010680;2
0.010703;1
0.010726;0
0.010748;0
0.010771;0
0.010794;0
0.010816;0
0.010839;0
0.010862;0
0.010884;1
0.010907;2
0.010930;3
0.010952;4
0.010975;6
0.010998;7
0.011020;9
0.011043;11
0.011066;13
0.011088;15
0.011111;17
0.011134;20
0.011156;22
0.011179;25
0.011202;28
0.011224;31
0.011247;34
0.011270;37
0.011293;40
0.011315;43
0.011338;46
0.011361;49
0.011383;52
0.011406;55
0.011429;58
0.011451;61
0.011474;65
0.011497;67
0.011519;70
0.011542;73
0.011565;76
0.011587;78
0.011610;81
0.011633;83
0.011655;86
0.011678;88
0.011701;90
0.011723;91
0.011746;93
0.011769;95
0.011791;96
0.011814;97
0.011837;98
0.011859;99
0.011882;99
0.011905;99
0.011927;99
0.011950;99
0.011973;99
0.011995;99
0.012018;98
0.012041;97
0.012063;96
0.012086;95
0.012109;94
0.012132;92
0.012154;90
0.012177;88
0.012200;86
0.012222;84
0.012245;82
0.012268;79
0.012290;77
0.012313;74
0.012336;71
0.012358;69
0.012381;66
0.012404;63
0.012426;60
0.012449;57
0.012472;53
0.012494;50
0.012517;47
0.012540;44
0.012562;41
0.012585;38
0.012608;35
0.012630;32
0.012653;29
0.012676;26
0.012698;23
0.012721;21
0.012744;18
0.012766;16
0.012789;14
0.012812;12
0.012834;10
0.012857;8
0.012880;6
0.012902;5
0.012925;3
0.012948;2
0.012971;1
0.012993;1
0.013016;0
0.013039;0
0.013061;0
0.013084;0
0.013107;0
0.013129;0
0.013152;1
0.013175;2
0.013197;3
0.013220;4
0.013243;5
0.013265;7
0.013288;8
0.013311;10
0.013333;12
0.013356;15
0.013379;17
0.013401;19
0.013424;22
0.013447;24
0.013469;27
0.013492;30
0.013515;33
0.013537;36
0.013560;39
0.013583;42
0.013605;45
0.013628;48
0.013651;51
0.013673;55
0.013696;58
0.013719;61
0.013741;64
0.013764;67
0.013787;70
0.013810;73
0.013832;75
0.013855;78
0.013878;80
0.013900;83
0.013923;85
0.013946;87
0.013968;89
0.013991;91
0.014014;93
0.014036;94
0.014059;96
0.014082;97
0.014104;98
0.014127;98
0.014150;99
0.014172;99
0.014195;99
0.014218;99
0.014240;99
0.014263;99
0.014286;98
0.014308;97
0.014331;96
0.014354;95
0.014376;94
0.014399;92
0.014422;91
0.014444;89
0.014467;87
0.014490;85
0.014512;82
0.014535;80
0.014558;77
0.014580;75
0.014603;72
0.014626;69
0.014649;66
0.014671;63
0.014694;60
0.014717;57
0.014739;54
0.014762;51
0.014785;48
0.014807;45
0.014830;42
0.014853;39
0.014875;36
0.014898;33
0.014921;30
0.014943;27
0.014966;24
0.014989;21
0.015011;19
0.015034;16
0.015057;14
0.015079;12
0.015102;10
0.015125;8
0.015147;6
0.015170;5
0.015193;4
0.015215;2
0.015238;2
0.015261;1
0.015283;0
0.015306;0
0.015329;0
0.015351;0
0.015374;0
0.015397;0
0.015420;1
0.015442;1
0.015465;2
0.015488;4
0.015510;5
0.015533;6
0.015556;8
0.015578;10
0.015601;12
0.015624;14
0.015646;16
0.015669;19
0.015692;21
0.015714;24
0.015737;27
0.015760;29
0.015782;32
0.015805;35
0.015828;38
0.015850;41
0.015873;45
0.015896;48
0.015918;51
0.015941;54
0.015964;57
0.015986;60
0.016009;63
0.016032;66
0.016054;69
0.016077;72
0.016100;75
0.016122;77
0.016145;80
0.016168;82
0.016190;85
0.016213;87
0.016236;89
0.016259;91
0.016281;92
0.016304;94
0.016327;95
0.016349;96
0.016372;97
0.016395;98
0.016417;99
0.016440;99
0.016463;99
0.016485;99
0.016508;99
0.016531;99
0.016553;98
0.016576;98
0.016599;97
0.016621;96
0.016644;94
0.016667;93
0.016689;91
0.016712;89
0.016735;87
0.016757;85
0.016780;83
0.016803;81
0.016825;78
0.016848;75
0.016871;73
0.016893;70
0.016916;67
0.016939;64
0.016961;61
0.016984;58
0.017007;55
0.017029;52
0.017052;49
0.017075;45
0.017098;42
0.017120;39
0.017143;36
0.017166;33
0.017188;30
0.017211;27
0.017234;25
0.017256;22
0.017279;19
0.017302;17
0.017324;15
0.017347;12
0.017370;10
0.017392;9
0.017415;7
0.017438;5
0.017460;4
0.017483;3
0.017506;2
0.017528;1
0.017551;0
0.017574;0
0.017596;0
0.017619;0
0.017642;0
0.017664;0
0.017687;1
0.017710;1
0.017732;2
0.017755;3
0.017778;5
0.017800;6
0.017823;8
0.017846;9
0.017868;11
0.017891;14
0.017914;16
0.017937;18
0.017959;21
0.017982;23
0.018005;26
0.018027;29
0.018050;32
0.018073;35
0.018095;38
0.018118;41
0.018141;44
0.018163;47
0.018186;50
0.018209;53
0.018231;56
0.018254;59
0.018277;62
0.018299;65
0.018322;68
0.018345;71
0.018367;74
0.018390;77
0.018413;79
0.018435;82
0.018458;84
0.018481;86
0.018503;88
0.018526;90
0.018549;92
0.018571;94
0.018594;95
0.018617;96
0.018639;97
0.018662;98
0.018685;99
0.018707;99
0.018730;99
0.018753;99
0.018776;99
0.018798;99
0.018821;99
0.018844;98
0.018866;97
0.018889;96
0.018912;95
0.018934;93
0.018957;92
0.018980;90
0.019002;88
0.019025;86
0.019048;84
0.019070;81
0.019093;79
0.019116;76
0.019138;73
0.019161;71
0.019184;68
0.019206;65
0.019229;62
0.019252;59
0.019274;56
0.019297;52
0.019320;49
0.019342;46
0.019365;43
0.019388;40
0.019410;37
0.019433;34
0.019456;31
0.019478;28
0.019501;25
0.019524;23
0.019546;20
0.019569;18
0.019592;15
0.019615;13
0.019637;11
0.019660;9
0.019683;7
0.019705;6
0.019728;4
0.019751;3
0.019773;2
0.019796;1
0.019819;0
0.019841;0
0.019864;0
0.019887;0
0.019909;0
0.019932;0
0.019955;0
0.019977;1
0.020000;2
0.020023;3
0.020045;4
0.020068;6
0.020091;7
0.020113;9
0.020136;11
0.020159;13
0.020181;15
0.020204;18
0.020227;20
0.020249;23
0.020272;25
0.020295;28
0.020317;31
0.020340;34
0.020363;37
0.020385;40
0.020408;43
0.020431;46
0.020454;49
0.020476;52
0.020499;56
0.020522;59
0.020544;62
0.020567;65
0.020590;68
0.020612;71
0.020635;73
0.020658;76
0.020680;79
0.020703;81
0.020726;84
0.020748;86
0.020771;88
0.020794;90
0.020816;92
0.020839;93
0.020862;95
0.020884;96
0.020907;97
0.020930;98
0.020952;99
0.020975;99
0.020998;99
0.021020;99
0.021043;99
0.021066;99
0.021088;99
0.021111;98
0.021134;97
0.021156;96
0.021179;95
0.021202;93
0.021224;92
0.021247;90
0.021270;88
0.021293;86
0.021315;84
0.021338;82
0.021361;79
0.021383;77
0.021406;74
0.021429;71
0.021451;68
0.021474;65
0.021497;62
0.021519;59
0.021542;56
0.021565;53
0.021587;50
0.021610;47
0.021633;44
0.021655;41
0.021678;38
0.021701;35
0.021723;32
0.021746;29
0.021769;26
0.021791;23
0.021814;21
0.021837;18
0.021859;16
0.021882;13
0.021905;11
0.021927;9
0.021950;8
0.021973;6
0.021995;5
0.022018;3
0.022041;2
0.022063;1
0.022086;1
0.022109;0
0.022132;0
0.022154;0
0.022177;0
0.022200;0
0.022222;0
0.022245;1
0.022268;2
0.022290;3
0.022313;4
0.022336;5
0.022358;7
0.022381;9
0.022404;10
0.022426;13
0.022449;15
0.022472;17
0.022494;19
0.022517;22
0.022540;25
0.022562;27
0.022585;30
0.022608;33
0.022630;36
0.022653;39
0.022676;42
0.022698;46
0.022721;49
0.022744;52
0.022766;55
0.022789;58
0.022812;61
0.022834;64
0.022857;67
0.022880;70
0.022902;73
0.022925;76
0.022948;78
0.022971;81
0.022993;83
0.023016;85
0.023039;87
0.023061;89
0.023084;91
0.023107;93
0.023129;94
0.023152;96
0.023175;97
0.023197;98
0.023220;98
0.023243;99
0.023265;99
0.023288;99
0.023311;99
0.023333;99
0.023356;99
0.023379;98
0.023401;97
0.023424;96
0.023447;95
0.023469;94
0.023492;92
0.023515;91
0.023537;89
0.023560;87
0.023583;85
0.023605;82
0.023628;80
0.023651;77
0.023673;75
0.023696;72
0.023719;69
0.023741;66
0.023764;63
0.023787;60
0.023810;57
0.023832;54
0.023855;51
0.023878;48
0.023900;44
0.023923;41
0.023946;38
0.023968;35
0.023991;32
0.024014;29
0.024036;27
0.024059;24
0.024082;21
0.024104;19
0.024127;16
0.024150;14
0.024172;12
0.024195;10
0.024218;8
0.024240;6
0.024263;5
0.024286;4
0.024308;2
0.024331;1
0.024354;1
0.024376;0
0.024399;0
0.024422;0
0.024444;0
0.024467;0
0.024490;0
0.024512;1
0.024535;2
0.024558;3
0.024580;4
0.024603;5
0.024626;7
0.024649;8
0.024671;10
0.024694;12
0.024717;14
0.024739;16
0.024762;19
0.024785;21
0.024807;24
0.024830;27
0.024853;30
0.024875;33
0.024898;36
0.024921;39
0.024943;42
0.024966;45
0.024989;48
0.025011;51
0.025034;54
0.025057;57
0.025079;60
0.025102;63
0.025125;66
0.025147;69
0.025170;72
0.025193;75
0.025215;78
0.025238;80
0.025261;83
0.025283;85
0.025306;87
0.025329;89
0.025351;91
0.025374;92
0.025397;94
0.025420;95
0.025442;96
0.025465;97
0.025488;98
0.025510;99
0.025533;99
0.025556;99
0.025578;99
0.025601;99
0.025624;99
0.025646;98
0.025669;98
0.025692;97
0.025714;95
0.025737;94
0.025760;93
0.025782;91
0.025805;89
0.025828;87
0.025850;85
0.025873;83
0.025896;80
0.025918;78
0.025941;75
0.025964;72
0.025986;70
0.026009;67
0.026032;64
0.026054;61
0.026077;58
0.026100;55
0.026122;51
0.026145;48
0.026168;45
0.026190;42
0.026213;39
0.026236;36
0.026259;33
0.026281;30
0.026304;27
0.026327;24
0.026349;22
0.026372;19
0.026395;17
0.026417;14
0.026440;12
0.026463;10
0.026485;8
0.026508;7
0.026531;5
0.026553;4
0.026576;3
0.026599;2
0.026621;1
0.026644;0
0.026667;0
0.026689;0
0.026712;0
0.026735;0
0.026757;0
0.026780;1
0.026803;1
0.026825;2
0.026848;3
0.026871;5
0.026893;6
0.026916;8
0.026939;10
0.026961;12
0.026984;14
0.027007;16
0.027029;18
0.027052;21
0.027075;23
0.027098;26
0.027120;29
0.027143;32
0.027166;35
0.027188;38
0.027211;41
0.027234;44
0.027256;47
0.027279;50
0.027302;53
0.027324;57
0.027347;60
0.027370;63
0.027392;66
0.027415;69
0.027438;72
0.027460;74
0.027483;77
0.027506;80
0.027528;82
0.027551;84
0.027574;86
0.027596;89
0.027619;90
0.027642;92
0.027664;94
0.027687;95
0.027710;96
0.027732;97
0.027755;98
0.027778;99
0.027800;99
0.027823;99
0.027846;99
0.027868;99
0.027891;99
0.027914;98
0.027937;98
0.027959;97
0.027982;96
0.028005;94
0.028027;93
0.028050;91
0.028073;90
0.028095;88
0.028118;86
0.028141;83
0.028163;81
0.028186;78
0.028209;76
0.028231;73
0.028254;70
0.028277;67
0.028299;64
0.028322;61
0.028345;58
0.028367;55
0.028390;52
0.028413;49
0.028435;46
0.028458;43
0.028481;40
0.028503;37
0.028526;34
0.028549;31
0.028571;28
0.028594;25
0.028617;22
0.028639;20
0.028662;17
0.028685;15
0.028707;13
0.028730;11
0.028753;9
0.028776;7
0.028798;6
0.028821;4
0.028844;3
0.028866;2
0.028889;1
0.028912;0
0.028934;0
0.028957;0
0.028980;0
0.029002;0
0.029025;0
0.029048;0
0.029070;1
0.029093;2
0.029116;3
0.029138;4
0.029161;6
0.029184;7
0.029206;9
0.029229;11
0.029252;13
0.029274;15
0.029297;18
0.029320;20
0.029342;23
0.029365;26
0.029388;28
0.029410;31
0.029433;34
0.029456;37
0.029478;40
0.029501;43
0.029524;47
0.029546;50
0.029569;53
0.029592;56
0.029615;59
0.029637;62
0.029660;65
0.029683;68
0.029705;71
0.029728;74
0.029751;76
0.029773;79
0.029796;81
0.029819;84
0.029841;86
0.029864;88
0.029887;90
0.029909;92
0.029932;93
0.029955;95
0.029977;96
0.030000;97
0.030023;98
0.030045;99
0.030068;99
0.030091;99
0.030113;99
0.030136;99
0.030159;99
0.030181;99
0.030204;98
0.030227;97
0.030249;96
0.030272;95
0.030295;93
0.030317;92
0.030340;90
0.030363;88
0.030385;86
0.030408;84
0.030431;81
0.030454;79
0.030476;76
0.030499;74
0.030522;71
0.030544;68
0.030567;65
0.030590;62
0.030612;59
0.030635;56
0.030658;53
0.030680;50
0.030703;47
0.030726;43
0.030748;40
0.030771;37
0.030794;34
0.030816;31
0.030839;28
0.030862;26
0.030884;23
0.030907;20
0.030930;18
0.030952;15
0.030975;13
0.030998;11
0.031020;9
0.031043;7
0.031066;6
0.031088;4
0.031111;3
0.031134;2
0.031156;1
0.031179;0
0.031202;0
0.031224;0
0.031247;0
0.031270;0
0.031293;0
0.031315;0
0.031338;1
0.031361;2
0.031383;3
0.031406;4
0.031429;5
0.031451;7
0.031474;9
0.031497;11
0.031519;13
0.031542;15
0.031565;17
0.031587;20
0.031610;22
0.031633;25
0.031655;28
0.031678;31
0.031701;34
0.031723;37
0.031746;40
0.031769;43
0.031791;46
0.031814;49
0.031837;52
0.031859;55
0.031882;58
0.031905;61
0.031927;64
0.031950;67
0.031973;70
0.031995;73
0.032018;76
0.032041;78
0.032063;81
0.032086;83
0.032109;85
0.032132;88
0.032154;90
0.032177;91
0.032200;93
0.032222;94
0.032245;96
0.032268;97
0.032290;98
0.032313;98
0.032336;99
0.032358;99
0.032381;99
0.032404;99
0.032426;99
0.032449;99
0.032472;98
0.032494;97
0.032517;96
0.032540;95
0.032562;94
0.032585;92
0.032608;90
0.032630;89
0.032653;87
0.032676;84
0.032698;82
0.032721;80
0.032744;77
0.032766;74
0.032789;72
0.032812;69
0.032834;66
0.032857;63
0.032880;60
0.032902;57
0.032925;54
0.032948;50
0.032971;47
0.032993;44
0.033016;41
0.033039;38
0.033061;35
0.033084;32
0.033107;29
0.033129;26
0.033152;24
0.033175;21
0.033197;18
0.033220;16
0.033243;14
0.033265;12
0.033288;10
0.033311;8
0.033333;6
0.033356;5
0.033379;3
0.033401;2
0.033424;1
0.033447;1
0.033469;0
0.033492;0
0.033515;0
0.033537;0
0.033560;0
0.033583;0
0.033605;1
0.033628;2
0.033651;3
0.033673;4
0.033696;5
0.033719;7
0.033741;8
0.033764;10
0.033787;12
0.033810;14
0.033832;17
0.033855;19
0.033878;22
0.033900;24
0.033923;27
0.033946;30
0.033968;33
0.033991;36
0.034014;39
0.034036;42
0.034059;45
0.034082;48
0.034104;51
0.034127;54
0.034150;58
0.034172;61
0.034195;64
0.034218;67
0.034240;70
0.034263;72
0.034286;75
0.034308;78
0.034331;80
0.034354;83
0.034376;85
0.034399;87
0.034422;89
0.034444;91
0.034467;93
0.034490;94
0.034512;95
0.034535;97
0.034558;98
0.034580;98
0.034603;99
0.034626;99
0.034649;99
0.034671;99
0.034694;99
0.034717;99
0.034739;98
0.034762;97
0.034785;97
0.034807;95
0.034830;94
0.034853;93
0.034875;91
0.034898;89
0.034921;87
0.034943;85
0.034966;83
0.034989;80
0.035011;78
0.035034;75
0.035057;72
0.035079;69
0.035102;66
0.035125;63
0.035147;60
0.035170;57
0.035193;54
0.035215;51
0.035238;48
0.035261;45
0.035283;42
0.035306;39
0.035329;36
0.035351;33
0.035374;30
0.035397;27
0.035420;24
0.035442;22
0.035465;19
0.035488;17
0.035510;14
0.035533;12
0.035556;10
0.035578;8
0.035601;7
0.035624;5
0.035646;4
0.035669;3
0.035692;2
0.035714;1
0.035737;0
0.035760;0
0.035782;0
0.035805;0
0.035828;0
0.035850;0
0.035873;1
0.035896;1
0.035918;2
0.035941;3
0.035964;5
0.035986;6
0.036009;8
0.036032;10
0.036054;12
0.036077;14
0.036100;16
0.036122;19
0.036145;21
0.036168;24
0.036190;26
0.036213;29
0.036236;32
0.036259;35
0.036281;38
0.036304;41
0.036327;44
0.036349;48
0.036372;51
0.036395;54
0.036417;57
0.036440;60
0.036463;63
0.036485;66
0.036508;69
0.036531;72
0.036553;75
0.036576;77
0.036599;80
0.036621;82
0.036644;84
0.036667;87
0.036689;89
0.036712;91
0.036735;92
0.036757;94
0.036780;95
0.036803;96
0.036825;97
0.036848;98
0.036871;99
0.036893;99
0.036916;99
0.036939;99
0.036961;99
0.036984;99
0.037007;98
0.037029;98
0.037052;97
0.037075;96
0.037098;94
0.037120;93
0.037143;91
0.037166;89
0.037188;87
0.037211;85
0.037234;83
0.037256;81
0.037279;78
0.037302;76
0.037324;73
0.037347;70
0.037370;67
0.037392;64
0.037415;61
0.037438;58
0.037460;55
0.037483;52
0.037506;49
0.037528;46
0.037551;42
0.037574;39
0.037596;36
0.037619;33
0.037642;30
0.037664;28
0.037687;25
0.037710;22
0.037732;20
0.037755;17
0.037778;15
0.037800;13
0.037823;11
0.037846;9
0.037868;7
0.037891;5
0.037914;4
0.037937;3
0.037959;2
0.037982;1
0.038005;0
0.038027;0
0.038050;0
0.038073;0
0.038095;0
0.038118;0
0.038141;0
0.038163;1
0.038186;2
0.038209;3
0.038231;4
0.038254;6
0.038277;8
0.038299;9
0.038322;11
0.038345;13
0.038367;16
0.038390;18
0.038413;21
0.038435;23
0.038458;26
0.038481;29
0.038503;32
0.038526;34
0.038549;38
0.038571;41
0.038594;44
0.038617;47
0.038639;50
0.038662;53
0.038685;56
0.038707;59
0.038730;62
0.038753;65
0.038776;68
0.038798;71
0.038821;74
0.038844;77
0.038866;79
0.038889;82
0.038912;84
0.038934;86
0.038957;88
0.038980;90
0.039002;92
0.039025;93
0.039048;95
0.039070;96
0.039093;97
0.039116;98
0.039138;99
0.039161;99
0.039184;99
0.039206;99
0.039229;99
0.039252;99
0.039274;99
0.039297;98
0.039320;97
0.039342;96
0.039365;95
0.039388;93
0.039410;92
0.039433;90
0.039456;88
0.039478;86
0.039501;84
0.039524;81
0.039546;79
0.039569;76
0.039592;73
0.039615;71
0.039637;68
0.039660;65
0.039683;62
0.039705;59
0.039728;56
0.039751;53
0.039773;49
0.039796;46
0.039819;43
0.039841;40
0.039864;37
0.039887;34
0.039909;31
0.039932;28
0.039955;25
0.039977;23
0.040000;20
0.040023;18
0.040045;15
0.040068;13
0.040091;11
0.040113;9
0.040136;7
0.040159;6
0.040181;4
0.040204;3
0.040227;2
0.040249;1
0.040272;0
0.040295;0
0.040317;0
0.040340;0
0.040363;0
0.040385;0
0.040408;0
0.040431;1
0.040454;2
0.040476;3
0.040499;4
0.040522;6
0.040544;7
0.040567;9
0.040590;11
0.040612;13
0.040635;15
0.040658;17
0.040680;20
0.040703;23
0.040726;25
0.040748;28
0.040771;31
0.040794;34
0.040816;37
0.040839;40
0.040862;43
0.040884;46
0.040907;49
0.040930;52
0.040952;55
0.040975;59
0.040998;62
0.041020;65
0.041043;68
0.041066;70
0.041088;73
0.041111;76
0.041134;79
0.041156;81
0.041179;83
0.041202;86
0.041224;88
0.041247;90
0.041270;92
0.041293;93
0.041315;95
0.041338;96
0.041361;97
0.041383;98
0.041406;99
0.041429;99
0.041451;99
0.041474;99
0.041497;99
0.041519;99
0.041542;99
0.041565;98
0.041587;97
0.041610;96
0.041633;95
0.041655;94
0.041678;92
0.041701;90
0.041723;88
0.041746;86
0.041769;84
0.041791;82
0.041814;79
0.041837;77
0.041859;74
0.041882;71
0.041905;68
0.041927;66
0.041950;63
0.041973;59
0.041995;56
0.042018;53
0.042041;50
0.042063;47
0.042086;44
0.042109;41
0.042132;38
0.042154;35
0.042177;32
0.042200;29
0.042222;26
0.042245;23
0.042268;21
0.042290;18
0.042313;16
0.042336;14
0.042358;11
0.042381;9
0.042404;8
0.042426;6
0.042449;5
0.042472;3
0.042494;2
0.042517;1
0.042540;1
0.042562;0
0.042585;0
0.042608;0
0.042630;0
0.042653;0
0.042676;0
0.042698;1
0.042721;2
0.042744;3
0.042766;4
0.042789;5
0.042812;7
0.042834;9
0.042857;10
0.042880;12
0.042902;15
0.042925;17
0.042948;19
0.042971;22
0.042993;25
0.043016;27
0.043039;30
0.043061;33
0.043084;36
0.043107;39
0.043129;42
0.043152;45
0.043175;49
0.043197;52
0.043220;55
0.043243;58
0.043265;61
0.043288;64
0.043311;67
0.043333;70
0.043356;73
0.043379;75
0.043401;78
0.043424;81
0.043447;83
0.043469;85
0.043492;87
0.043515;89
0.043537;91
0.043560;93
0.043583;94
0.043605;96
0.043628;97
0.043651;98
0.043673;98
0.043696;99
0.043719;99
0.043741;99
0.043764;99
0.043787;99
0.043810;99
0.043832;98
0.043855;97
0.043878;96
0.043900;95
0.043923;94
0.043946;92
0.043968;91
0.043991;89
0.044014;87
0.044036;85
0.044059;82
0.044082;80
0.044104;77
0.044127;75
0.044150;72
0.044172;69
0.044195;66
0.044218;63
0.044240;60
0.044263;57
0.044286;54
0.044308;51
0.044331;48
0.044354;45
0.044376;41
0.044399;38
0.044422;35
0.044444;32
0.044467;29
0.044490;27
0.044512;24
0.044535;21
0.044558;19
0.044581;16
0.044603;14
0.044626;12
0.044649;10
0.044671;8
0.044694;6
0.044717;5
0.044739;4
0.044762;2
0.044785;1
0.044807;1
0.044830;0
0.044853;0
0.044875;0
0.044898;0
0.044921;0
0.044943;0
0.044966;1
0.044989;1
0.045011;2
0.045034;4
0.045057;5
0.045079;6
0.045102;8
0.045125;10
0.045147;12
0.045170;14
0.045193;16
0.045215;19
0.045238;21
0.045261;24
0.045283;27
0.045306;30
0.045329;32
